Species,r_value,p_value,stError,euclidean,distribution
Komagataeibacter nataicola,0.9619,0.0,0.0,0.082,uniform
Mycobacterium litorale,0.8919,0.0,1e-05,0.018,uniform
Brachyspira hampsonii,0.7704,0.0,1e-05,0.006,uniform
Chromatiaceae bacterium,0.9348,0.0,0.0,0.027,uniform
Ketogulonicigenium robustum,0.9167,0.0,1e-05,0.124,uniform
Methylocystis bryophila,0.9069,0.0,1e-05,0.038,uniform
Vibrio owensii,0.9653,0.0,0.0,0.038,uniform
Eubacterium limosum,0.9347,0.0,0.0,0.011,uniform
Citrobacter werkmanii,0.8794,0.0,1e-05,0.039,uniform
Acinetobacter calcoaceticus,0.8877,0.0,0.0,0.013,uniform
Acinetobacter lactucae,0.896,0.0,1e-05,0.015,uniform
Rhodocyclaceae bacterium,0.9413,0.0,1e-05,0.075,uniform
Paenibacillus kribbensis,0.877,0.0,0.0,0.007,uniform
Agarilytica rhodophyticola,0.8543,0.0,0.0,0.002,uniform
Spirosoma aerolatum,0.9009,0.0,0.0,0.003,uniform
Spirosoma rigui,0.9123,0.0,0.0,0.006,uniform
Comamonas kerstersii,0.8815,0.0,1e-05,0.035,uniform
Martelella mediterranea,0.9548,0.0,0.0,0.021,uniform
Candidatus Thiodictyon,0.9248,0.0,0.0,0.008,uniform
Staphylococcus sciuri,0.6749,0.0,1e-05,0.008,uniform
Rhodothermaceae bacterium,0.9205,0.0,0.0,0.014,uniform
Rhodovulum sp,0.8717,0.0,1e-05,0.066,uniform
Yersinia sp,0.9512,0.0,0.0,0.018,uniform
Streptococcus equinus,0.9432,0.0,0.0,0.031,uniform
Paracoccus yeei,0.7657,0.0,2e-05,0.069,uniform
Citrobacter braakii,0.9443,0.0,0.0,0.023,uniform
Neisseria mucosa,0.9034,0.0,1e-05,0.011,uniform
Lactobacillus amylolyticus,0.9073,0.0,1e-05,0.141,uniform
Colwellia beringensis,0.843,0.0,0.0,0.006,uniform
Actinomyces gaoshouyii,0.8747,0.0,0.0,0.016,uniform
Shewanella japonica,0.8718,0.0,0.0,0.006,uniform
Roseovarius mucosus,0.9612,0.0,0.0,0.025,uniform
Campylobacter helveticus,0.8766,0.0,1e-05,0.054,uniform
Sphingobium herbicidovorans,0.8692,0.0,2e-05,0.087,uniform
Parasaccharibacter apium,0.9528,0.0,1e-05,0.177,uniform
Kitasatospora albolonga,0.9441,0.0,0.0,0.018,uniform
Veillonella atypica,0.9219,0.0,0.0,0.03,uniform
Kitasatospora aureofaciens,0.9257,0.0,0.0,0.019,uniform
Streptomyces gilvosporeus,0.848,0.0,0.0,0.008,uniform
Streptomyces violaceoruber,0.9047,0.0,0.0,0.014,uniform
Paracoccus contaminans,0.9449,0.0,1e-05,0.238,uniform
Staphylococcus hominis,0.9428,0.0,0.0,0.015,uniform
Ruminococcaceae bacterium,0.8957,0.0,1e-05,0.07,uniform
Cnuibacter physcomitrellae,0.9299,0.0,1e-05,0.031,uniform
Pseudomonas mesoacidophila,0.6776,0.0,7e-05,0.286,uniform
Halobacillus mangrovi,0.9062,0.0,0.0,0.009,uniform
Staphylococcus lutrae,0.867,0.0,1e-05,0.031,uniform
Mycobacterium dioxanotrophicus,0.8102,0.0,1e-05,0.011,uniform
Bacillus krulwichiae,0.787,0.0,0.0,0.005,uniform
Mycobacterium colombiense,0.9293,0.0,1e-05,0.049,uniform
Cellulosimicrobium sp,0.9205,0.0,1e-05,0.025,uniform
Campylobacter cuniculorum,0.876,0.0,1e-05,0.035,uniform
Bacillus horikoshii,0.9169,0.0,0.0,0.007,uniform
Bacillus vallismortis,0.884,0.0,1e-05,0.065,uniform
Rhizobium phaseoli,0.946,0.0,1e-05,0.067,uniform
Sphingobium yanoikuyae,0.9468,0.0,0.0,0.027,uniform
Sedimentisphaera salicampi,0.9386,0.0,0.0,0.032,uniform
Methylorubrum zatmanii,0.9619,0.0,0.0,0.04,uniform
Macrococcus canis,0.8722,0.0,1e-05,0.017,uniform
Mesorhizobium sp,0.8936,0.0,1e-05,0.025,uniform
Streptomyces pluripotens,0.8792,0.0,1e-05,0.017,uniform
Nitrosospira lacus,0.8837,0.0,1e-05,0.036,uniform
Bordetella genomosp,0.8963,0.0,1e-05,0.019,uniform
Pseudorhodoplanes sinuspersici,0.9607,0.0,0.0,0.014,uniform
Rhizobium sp,0.959,0.0,0.0,0.03,uniform
Sulfuriferula sp,0.9374,0.0,1e-05,0.07,uniform
Photobacterium damselae,0.8715,0.0,1e-05,0.024,uniform
Sphingobacteriaceae bacterium,0.8889,0.0,0.0,0.002,uniform
Mycobacterium lepraemurium,0.9682,0.0,0.0,0.127,uniform
Corynebacterium striatum,0.9124,0.0,1e-05,0.06,uniform
Kushneria konosiri,0.9327,0.0,1e-05,0.055,uniform
Kushneria marisflavi,0.8424,0.0,1e-05,0.049,uniform
Oceanisphaera sp,0.8961,0.0,1e-05,0.034,uniform
Oceanisphaera profunda,0.9293,0.0,1e-05,0.035,uniform
Cellulosimicrobium cellulans,0.9412,0.0,0.0,0.02,uniform
Celeribacter manganoxidans,0.7992,0.0,2e-05,0.094,uniform
Oleiphilus messinensis,0.8074,0.0,0.0,0.005,uniform
Cellulomonas sp,0.9134,0.0,1e-05,0.048,uniform
Loktanella vestfoldensis,0.9073,0.0,1e-05,0.064,uniform
Tumebacillus sp,0.8453,0.0,0.0,0.008,uniform
Halomonas beimenensis,0.9011,0.0,1e-05,0.039,uniform
Comamonas serinivorans,0.857,0.0,1e-05,0.026,uniform
Komagataeibacter europaeus,0.9152,0.0,1e-05,0.112,uniform
Pseudoalteromonas piscicida,0.892,0.0,0.0,0.012,uniform
Aeromonas sp,0.785,0.0,2e-05,0.04,uniform
Streptomyces albireticuli,0.8911,0.0,1e-05,0.01,uniform
Streptomyces alboflavus,0.9461,0.0,0.0,0.006,uniform
Paenibacillus donghaensis,0.9237,0.0,0.0,0.002,uniform
Pseudoclostridium thermosuccinogenes,0.8528,0.0,0.0,0.006,uniform
Enterococcus wangshanyuanii,0.9082,0.0,0.0,0.004,uniform
Alkalitalea saponilacus,0.8418,0.0,0.0,0.003,uniform
Sagittula sp,0.9334,0.0,0.0,0.034,uniform
Bacillus sonorensis,0.9135,0.0,0.0,0.011,uniform
Halomicronema hongdechloris,0.9475,0.0,0.0,0.008,uniform
Cryobacterium sp,0.976,0.0,0.0,0.061,uniform
Brevundimonas vesicularis,0.8808,0.0,1e-05,0.069,uniform
Staphylococcus pettenkoferi,0.7435,0.0,2e-05,0.02,uniform
Cystobacter fuscus,0.9349,0.0,0.0,0.001,uniform
Nitrospirillum amazonense,0.9366,0.0,1e-05,0.114,uniform
Kluyvera georgiana,0.7285,0.0,1e-05,0.012,uniform
Dehalobacterium formicoaceticum,0.9046,0.0,0.0,0.013,uniform
Methylovulum psychrotolerans,0.924,0.0,0.0,0.007,uniform
Lactobacillus pentosus,0.8588,0.0,1e-05,0.025,uniform
Francisella halioticida,0.7329,0.0,1e-05,0.018,uniform
Idiomarina piscisalsi,0.7757,0.0,2e-05,0.082,uniform
Melittangium boletus,0.9297,0.0,0.0,0.002,uniform
Celeribacter ethanolicus,0.9115,0.0,1e-05,0.035,uniform
Shewanella marisflavi,0.9201,0.0,0.0,0.009,uniform
Neisseria sp,0.8927,0.0,0.0,0.008,uniform
Sphingorhabdus flavimaris,0.8981,0.0,1e-05,0.068,uniform
Campylobacter avium,0.8622,0.0,1e-05,0.066,uniform
Paraphotobacterium marinum,0.9142,0.0,1e-05,0.058,uniform
Shewanella bicestrii,0.9147,0.0,1e-05,0.02,uniform
Acetobacter oryzifermentans,0.8287,0.0,2e-05,0.143,uniform
Capnocytophaga cynodegmi,0.8497,0.0,0.0,0.007,uniform
Capnocytophaga leadbetteri,0.6787,0.0,1e-05,0.025,uniform
Capnocytophaga sputigena,0.9905,0.0,0.0,0.021,uniform
Capnocytophaga gingivalis,0.9319,0.0,0.0,0.022,uniform
Capnocytophaga stomatis,0.8602,0.0,0.0,0.006,uniform
Bacteroides caccae,0.8597,0.0,0.0,0.001,uniform
Blautia hansenii,0.8288,0.0,0.0,0.004,uniform
Sulfitobacter pseudonitzschiae,0.9228,0.0,1e-05,0.042,uniform
Vitreoscilla filiformis,0.8724,0.0,1e-05,0.08,uniform
Virgibacillus necropolis,0.8764,0.0,0.0,0.006,uniform
Streptomyces peucetius,0.9445,0.0,0.0,0.013,uniform
Clostridium bolteae,0.9329,0.0,0.0,0.001,uniform
Arenibacter algicola,0.8443,0.0,0.0,0.003,uniform
Actinoalloteichus hoggarensis,0.8592,0.0,1e-05,0.016,uniform
Erythrobacter flavus,0.9159,0.0,1e-05,0.066,uniform
Bacterioplanes sanyensis,0.9339,0.0,0.0,0.021,uniform
Spiroplasma corruscae,0.8257,0.0,2e-05,0.07,uniform
Antarctobacter heliothermus,0.9297,0.0,0.0,0.026,uniform
Fluviicola sp,0.8207,0.0,0.0,0.005,uniform
Ochrobactrum sp,0.954,0.0,0.0,0.086,uniform
Tumebacillus algifaecis,0.9208,0.0,1e-05,0.022,uniform
Ketobacter alkanivorans,0.8722,0.0,1e-05,0.009,uniform
Streptomyces formicae,0.8942,0.0,0.0,0.005,uniform
Citrobacter farmeri,0.8228,0.0,1e-05,0.022,uniform
Acetobacter tropicalis,0.9459,0.0,1e-05,0.06,uniform
Herbaspirillum sp,0.7773,0.0,1e-05,0.009,uniform
Actinopolyspora erythraea,0.8747,0.0,1e-05,0.036,uniform
Nocardiopsis gilva,0.8853,0.0,1e-05,0.02,uniform
Klebsiella quasivariicola,0.8383,0.0,1e-05,0.023,uniform
Altererythrobacter mangrovi,0.8128,0.0,4e-05,0.177,uniform
Maribacter cobaltidurans,0.9285,0.0,0.0,0.004,uniform
Plantactinospora sp,0.9753,0.0,0.0,0.034,uniform
Bacillus kochii,0.8119,0.0,0.0,0.004,uniform
Chryseobacterium camelliae,0.9111,0.0,0.0,0.003,uniform
Chryseobacterium piperi,0.9617,0.0,0.0,0.007,uniform
Glaesserella sp,0.8854,0.0,0.0,0.007,uniform
Ensifer sojae,0.9675,0.0,0.0,0.054,uniform
Enterococcus thailandicus,0.8599,0.0,0.0,0.007,uniform
Aeromonas dhakensis,0.7428,0.0,2e-05,0.022,uniform
Mycobacterium marseillense,0.828,0.0,1e-05,0.034,uniform
Mesoplasma chauliocola,0.7036,0.0,5e-05,0.299,uniform
Streptomyces xinghaiensis,0.9327,0.0,0.0,0.019,uniform
Variovorax boronicumulans,0.9052,0.0,0.0,0.009,uniform
Pseudomonas mosselii,0.9145,0.0,1e-05,0.019,uniform
Caulobacter vibrioides,0.9151,0.0,1e-05,0.076,uniform
Nibricoccus aquaticus,0.9276,0.0,0.0,0.018,uniform
Lactococcus raffinolactis,0.8901,0.0,1e-05,0.021,uniform
Elizabethkingia anophelis,0.9524,0.0,0.0,0.004,uniform
Luteimonas sp,0.9338,0.0,1e-05,0.087,uniform
Desulfovibrio sp,0.9231,0.0,1e-05,0.1,uniform
Janthinobacterium svalbardensis,0.8765,0.0,0.0,0.007,uniform
Actinosynnema pretiosum,0.8781,0.0,1e-05,0.02,uniform
Rhizorhabdus dicambivorans,0.9023,0.0,1e-05,0.034,uniform
Rhodobacteraceae bacterium,0.7652,0.0,2e-05,0.062,uniform
Bacillus glycinifermentans,0.9489,0.0,0.0,0.011,uniform
Dermabacter jinjuensis,0.8887,0.0,2e-05,0.098,uniform
Weissella paramesenteroides,0.8203,0.0,1e-05,0.063,uniform
Enterococcus sp,0.8449,0.0,1e-05,0.019,uniform
Providencia alcalifaciens,0.9018,0.0,0.0,0.011,uniform
Pseudoalteromonas marina,0.9123,0.0,1e-05,0.022,uniform
Brachybacterium ginsengisoli,0.9398,0.0,0.0,0.03,uniform
Halomonas hydrothermalis,0.8105,0.0,1e-05,0.02,uniform
Acetobacter pomorum,0.909,0.0,1e-05,0.196,uniform
Mesoplasma lactucae,0.9763,0.0,1e-05,0.3,uniform
Methylomonas koyamae,0.9619,0.0,0.0,0.016,uniform
Methylosinus trichosporium,0.939,0.0,0.0,0.033,uniform
Chitinophagaceae bacterium,0.8404,0.0,0.0,0.004,uniform
Nocardia terpenica,0.9093,0.0,0.0,0.007,uniform
Faecalibacterium prausnitzii,0.9176,0.0,0.0,0.022,uniform
Prevotella jejuni,0.8316,0.0,1e-05,0.028,uniform
Proteus vulgaris,0.8196,0.0,1e-05,0.007,uniform
Streptomyces malaysiensis,0.814,0.0,1e-05,0.01,uniform
Candidatus Fonsibacter,0.7582,0.0,3e-05,0.158,uniform
Bacillus aryabhattai,0.9191,0.0,0.0,0.005,uniform
Mycoplasma bovirhinis,0.8889,0.0,3e-05,0.379,uniform
Pedobacter ginsengisoli,0.8713,0.0,0.0,0.003,uniform
Solibacillus sp,0.9515,0.0,0.0,0.005,uniform
Collinsella aerofaciens,0.9445,0.0,1e-05,0.056,uniform
Thalassospira sp,0.8987,0.0,1e-05,0.02,uniform
Caulobacter mirabilis,0.9208,0.0,1e-05,0.056,uniform
Rhodococcus ruber,0.9424,0.0,0.0,0.033,uniform
Mesoplasma entomophilum,0.8177,0.0,3e-05,0.301,uniform
Roseomonas sp,0.8835,0.0,1e-05,0.062,uniform
Lactobacillus terrae,0.9111,0.0,1e-05,0.044,uniform
Fusobacterium periodonticum,0.9608,0.0,0.0,0.029,uniform
Nostoc flagelliforme,0.8969,0.0,0.0,0.002,uniform
Neisseriaceae bacterium,0.9405,0.0,0.0,0.018,uniform
Leptospira mayottensis,0.8982,0.0,1e-05,0.02,uniform
Amycolatopsis sp,0.7496,0.0,1e-05,0.006,uniform
Citrobacter freundii,0.9251,0.0,0.0,0.055,uniform
Rhodobaca barguzinensis,0.6943,0.0,2e-05,0.04,uniform
Erythrobacter seohaensis,0.9687,0.0,1e-05,0.063,uniform
Kyrpidia spormannii,0.9256,0.0,1e-05,0.09,uniform
Streptomyces cavourensis,0.9224,0.0,0.0,0.019,uniform
Entomoplasma luminosum,0.8361,0.0,3e-05,0.199,uniform
Entomoplasma melaleucae,0.7976,0.0,3e-05,0.252,uniform
Entomoplasma somnilux,0.9698,0.0,1e-05,0.331,uniform
Mesoplasma coleopterae,0.8777,0.0,3e-05,0.216,uniform
Mesoplasma tabanidae,0.9421,0.0,1e-05,0.266,uniform
Streptomyces lavendulae,0.9032,0.0,0.0,0.009,uniform
Idiomarina sp,0.9352,0.0,1e-05,0.093,uniform
Bacillus siamensis,0.9688,0.0,0.0,0.027,uniform
Achromobacter spanius,0.9141,0.0,1e-05,0.018,uniform
Spiroplasma floricola,0.9069,0.0,1e-05,0.071,uniform
Spirosoma sp,0.8454,0.0,0.0,0.001,uniform
Olleya sp,0.8569,0.0,0.0,0.004,uniform
Kangiella profundi,0.8135,0.0,1e-05,0.036,uniform
Herbivorax saccincola,0.8652,0.0,0.0,0.009,uniform
Enterobacter cancerogenus,0.8594,0.0,1e-05,0.027,uniform
Mesoplasma syrphidae,0.8492,0.0,3e-05,0.259,uniform
Microbacterium hominis,0.8164,0.0,2e-05,0.063,uniform
Kitasatospora sp,0.9201,0.0,0.0,0.007,uniform
Paracoccus sp,0.8491,0.0,1e-05,0.05,uniform
Chromobacterium sp,0.9462,0.0,0.0,0.016,uniform
Paracoccus zhejiangensis,0.805,0.0,1e-05,0.043,uniform
Legionella sainthelensi,0.8469,0.0,1e-05,0.008,uniform
Spiroplasma monobiae,0.842,0.0,2e-05,0.216,uniform
Niveispirillum cyanobacteriorum,0.847,0.0,1e-05,0.066,uniform
Bacteriovorax stolpii,0.9443,0.0,0.0,0.011,uniform
Flavivirga eckloniae,0.9076,0.0,0.0,0.002,uniform
Vibrio jasicida,0.9524,0.0,0.0,0.036,uniform
Vibrio hyugaensis,0.9583,0.0,0.0,0.042,uniform
Yersinia ruckeri,0.8955,0.0,1e-05,0.025,uniform
Tamlana sp,0.8692,0.0,0.0,0.005,uniform
Laceyella sacchari,0.8458,0.0,1e-05,0.023,uniform
Escherichia marmotae,0.9199,0.0,1e-05,0.026,uniform
Lysinibacillus sp,0.9318,0.0,0.0,0.004,uniform
Raoultella planticola,0.8878,0.0,1e-05,0.028,uniform
Aeromonas caviae,0.8864,0.0,1e-05,0.027,uniform
Paraburkholderia hospita,0.931,0.0,1e-05,0.094,uniform
Paraburkholderia terrae,0.9618,0.0,1e-05,0.11,uniform
Achromobacter sp,0.7761,0.0,1e-05,0.011,uniform
Leclercia sp,0.9261,0.0,0.0,0.025,uniform
Pseudomonas avellanae,0.9511,0.0,0.0,0.019,uniform
Achromobacter insolitus,0.9208,0.0,0.0,0.009,uniform
Corynebacterium camporealensis,0.8583,0.0,2e-05,0.054,uniform
Mycolicibacterium smegmatis,0.8125,0.0,1e-05,0.031,uniform
Acinetobacter defluvii,0.7894,0.0,1e-05,0.011,uniform
Bradyrhizobium ottawaense,0.8411,0.0,1e-05,0.007,uniform
Eubacterium maltosivorans,0.7707,0.0,0.0,0.006,uniform
Providencia sp,0.8856,0.0,0.0,0.007,uniform
Microbacterium oleivorans,0.8789,0.0,2e-05,0.067,uniform
Campylobacter hepaticus,0.8765,0.0,1e-05,0.058,uniform
Acinetobacter wuhouensis,0.8574,0.0,1e-05,0.008,uniform
Methylomonas sp,0.9087,0.0,0.0,0.012,uniform
Xanthomonas vasicola,0.9671,0.0,0.0,0.054,uniform
Rhizobium acidisoli,0.9217,0.0,1e-05,0.028,uniform
Thermoactinomyces vulgaris,0.9354,0.0,1e-05,0.066,uniform
Wolbachia pipientis,0.7695,0.0,4e-05,0.165,uniform
Micrococcus sp,0.8979,0.0,1e-05,0.15,uniform
Flavobacterium sp,0.9107,0.0,0.0,0.002,uniform
Pseudomonas amygdali,0.903,0.0,1e-05,0.022,uniform
Bradyrhizobium paxllaeri,0.9289,0.0,0.0,0.007,uniform
Enterobacter chengduensis,0.9179,0.0,1e-05,0.024,uniform
Photobacterium profundum,0.7954,0.0,1e-05,0.008,uniform
Desulfotalea psychrophila,0.8348,0.0,1e-05,0.024,uniform
Acinetobacter sp,0.8487,0.0,1e-05,0.014,uniform
Azoarcus aromaticum,0.8164,0.0,2e-05,0.025,uniform
Ehrlichia ruminantium,0.911,0.0,1e-05,0.068,uniform
Corynebacterium jeikeium,0.8683,0.0,1e-05,0.073,uniform
Lactobacillus sakei,0.9119,0.0,0.0,0.03,uniform
Pseudoalteromonas haloplanktis,0.797,0.0,2e-05,0.066,uniform
Frankia alni,0.8712,0.0,1e-05,0.015,uniform
Pseudomonas entomophila,0.906,0.0,0.0,0.013,uniform
Synechococcus WH7803,0.9245,0.0,1e-05,0.182,uniform
Mycoplasma agalactiae,0.7929,0.0,2e-05,0.267,uniform
Herminiimonas arsenicoxydans,0.9168,0.0,1e-05,0.029,uniform
Gramella forsetii,0.8662,0.0,0.0,0.006,uniform
Mycobacterium abscessus,0.9192,0.0,0.0,0.028,uniform
Candidatus Cloacamonas,0.8453,0.0,1e-05,0.05,uniform
Erwinia tasmaniensis,0.8912,0.0,1e-05,0.026,uniform
Candidatus Phytoplasma,0.8827,0.0,4e-05,0.3,uniform
Escherichia fergusonii,0.8952,0.0,1e-05,0.035,uniform
Leuconostoc citreum,0.8433,0.0,1e-05,0.08,uniform
Photorhabdus asymbiotica,0.88,0.0,0.0,0.007,uniform
Lactobacillus casei,0.9001,0.0,1e-05,0.055,uniform
Aliivibrio salmonicida,0.6597,0.0,2e-05,0.017,uniform
Mycobacterium leprae,0.8628,0.0,2e-05,0.11,uniform
Vibrio splendidus,0.8476,0.0,1e-05,0.026,uniform
Cronobacter turicensis,0.9563,0.0,0.0,0.046,uniform
Citrobacter rodentium,0.9103,0.0,0.0,0.012,uniform
Streptomyces scabiei,0.9418,0.0,0.0,0.006,uniform
Helicobacter mustelae,0.8245,0.0,3e-05,0.185,uniform
Listeria seeligeri,0.8976,0.0,0.0,0.017,uniform
Rhodococcus equi,0.9288,0.0,1e-05,0.025,uniform
Streptococcus mitis,0.8964,0.0,0.0,0.029,uniform
Streptococcus gallolyticus,0.8143,0.0,1e-05,0.018,uniform
Bartonella clarridgeiae,0.8737,0.0,2e-05,0.109,uniform
Legionella longbeachae,0.8564,0.0,1e-05,0.011,uniform
Erwinia amylovora,0.945,0.0,1e-05,0.037,uniform
Xenorhabdus bovienii,0.9122,0.0,0.0,0.018,uniform
Propionibacterium freudenreichii,0.9343,0.0,1e-05,0.073,uniform
Leuconostoc gasicomitatum,0.8613,0.0,1e-05,0.055,uniform
Halomonas elongata,0.8987,0.0,1e-05,0.036,uniform
Neisseria lactamica,0.8991,0.0,0.0,0.014,uniform
Methylomicrobium alcaliphilum,0.8715,0.0,1e-05,0.011,uniform
Nocardia cyriacigeorgica,0.937,0.0,0.0,0.023,uniform
Blastococcus saxobsidens,0.9603,0.0,0.0,0.052,uniform
Modestobacter marinus,0.9426,0.0,0.0,0.041,uniform
Desulfobacula toluolica,0.8999,0.0,0.0,0.006,uniform
Oleispira antarctica,0.9031,0.0,0.0,0.01,uniform
Vibrio nigripulchritudo,0.9351,0.0,0.0,0.011,uniform
Magnetospira sp,0.8297,0.0,2e-05,0.051,uniform
Acholeplasma brassicae,0.9341,0.0,1e-05,0.054,uniform
Xanthomonas fuscans,0.9149,0.0,1e-05,0.064,uniform
Xenorhabdus doucetiae,0.9077,0.0,0.0,0.019,uniform
Xenorhabdus poinarii,0.7248,0.0,1e-05,0.021,uniform
Mycoplasma hominis,0.861,0.0,4e-05,0.293,uniform
Erwinia pyrifoliae,0.9155,0.0,1e-05,0.04,uniform
Erwinia billingiae,0.9133,0.0,0.0,0.017,uniform
Zobellia galactanivorans,0.9015,0.0,0.0,0.004,uniform
Xanthomonas albilineans,0.9225,0.0,1e-05,0.063,uniform
Candidatus Methylomirabilis,0.8987,0.0,2e-05,0.115,uniform
Clostridium sticklandii,0.8822,0.0,0.0,0.008,uniform
Candidatus Nitrospira,0.8381,0.0,1e-05,0.046,uniform
Azospirillum lipoferum,0.8768,0.0,2e-05,0.136,uniform
Arthrobacter arilaitensis,0.929,0.0,0.0,0.03,uniform
Haemophilus parainfluenzae,0.8695,0.0,1e-05,0.008,uniform
Bacteriovorax marinus,0.9246,0.0,0.0,0.024,uniform
Helicobacter felis,0.9161,0.0,2e-05,0.172,uniform
Hyphomicrobium sp,0.928,0.0,0.0,0.023,uniform
Flavobacterium branchiophilum,0.8417,0.0,0.0,0.005,uniform
Streptomyces cattleya,0.7995,0.0,1e-05,0.014,uniform
Listeria ivanovii,0.8866,0.0,0.0,0.011,uniform
Burkholderia rhizoxinica,0.8617,0.0,3e-05,0.12,uniform
Streptococcus oralis,0.9142,0.0,0.0,0.032,uniform
Staphylococcus argenteus,0.7834,0.0,1e-05,0.01,uniform
Novosphingobium sp,0.976,0.0,0.0,0.05,uniform
Parachlamydia acanthamoebae,0.867,0.0,1e-05,0.021,uniform
Simkania negevensis,0.8212,0.0,1e-05,0.034,uniform
Streptococcus salivarius,0.9031,0.0,0.0,0.028,uniform
Salmonella bongori,0.9541,0.0,0.0,0.024,uniform
Mycobacterium africanum,0.9391,0.0,1e-05,0.386,uniform
Mycobacterium canettii,0.93,0.0,1e-05,0.133,uniform
Streptococcus macedonicus,0.8913,0.0,1e-05,0.017,uniform
Rhodospirillum photometricum,0.8606,0.0,1e-05,0.07,uniform
Halobacillus halophilus,0.9176,0.0,0.0,0.008,uniform
Flavobacterium indicum,0.7563,0.0,1e-05,0.007,uniform
Saccharothrix espanaensis,0.9428,0.0,0.0,0.008,uniform
Methylocystis sp,0.861,0.0,1e-05,0.059,uniform
Carnobacterium maltaromaticum,0.7802,0.0,0.0,0.002,uniform
Ruminococcus bicirculans,0.8693,0.0,1e-05,0.023,uniform
Mycoplasma cynos,0.8157,0.0,3e-05,0.127,uniform
Thalassolituus oleivorans,0.8812,0.0,1e-05,0.017,uniform
Janthinobacterium agaricidamnosum,0.8915,0.0,0.0,0.007,uniform
Pseudomonas knackmussii,0.9537,0.0,0.0,0.015,uniform
Candidatus Babela,0.9009,0.0,1e-05,0.154,uniform
Magnetospirillum gryphiswaldense,0.7469,0.0,2e-05,0.042,uniform
Castellaniella defragrans,0.9289,0.0,1e-05,0.051,uniform
Pseudomonas pseudoalcaligenes,0.9007,0.0,1e-05,0.036,uniform
Clostridium bornimense,0.8231,0.0,0.0,0.005,uniform
Mucinivorans hirudinis,0.8718,0.0,1e-05,0.009,uniform
Mycoplasma amphoriforme,0.8429,0.0,3e-05,0.189,uniform
Neorhizobium galegae,0.8627,0.0,1e-05,0.039,uniform
Streptococcus agalactiae,0.865,0.0,1e-05,0.029,uniform
Bartonella henselae,0.9305,0.0,1e-05,0.189,uniform
Acholeplasma oculi,0.9248,0.0,1e-05,0.062,uniform
Clostridium cellulosi,0.9049,0.0,1e-05,0.053,uniform
Methylacidiphilum fumariolicum,0.9112,0.0,1e-05,0.049,uniform
Peptoniphilus sp,0.9202,0.0,1e-05,0.067,uniform
Porphyromonadaceae bacterium,0.9229,0.0,0.0,0.006,uniform
Aliivibrio wodanis,0.7844,0.0,1e-05,0.025,uniform
Moritella viscosa,0.6424,0.0,1e-05,0.004,uniform
Acetobacter senegalensis,0.9692,0.0,0.0,0.062,uniform
Peptoclostridium difficile,0.9067,0.0,0.0,0.006,uniform
Legionella fallonii,0.8634,0.0,1e-05,0.009,uniform
Tatlockia micdadei,0.9186,0.0,0.0,0.024,uniform
Legionella hackeliae,0.8601,0.0,1e-05,0.013,uniform
Xenorhabdus nematophila,0.8999,0.0,0.0,0.014,uniform
Lactococcus piscium,0.8391,0.0,1e-05,0.025,uniform
Candidatus Methylopumilus,0.7905,0.0,2e-05,0.076,uniform
Defluviitoga tunisiensis,0.825,0.0,1e-05,0.031,uniform
Candidatus Filomicrobium,0.8182,0.0,1e-05,0.036,uniform
Paenibacillus riograndensis,0.9173,0.0,0.0,0.003,uniform
Streptomyces leeuwenhoekii,0.9271,0.0,1e-05,0.024,uniform
Kingella kingae,0.8387,0.0,1e-05,0.015,uniform
Protochlamydia naegleriophila,0.9097,0.0,1e-05,0.041,uniform
Streptomyces venezuelae,0.8502,0.0,0.0,0.008,uniform
Nitrospira sp,0.8903,0.0,1e-05,0.059,uniform
Lactobacillus reuteri,0.9311,0.0,1e-05,0.07,uniform
Helicobacter typhlonius,0.8888,0.0,1e-05,0.082,uniform
Streptomyces reticuli,0.9383,0.0,0.0,0.011,uniform
Magnetospirillum sp,0.8577,0.0,1e-05,0.037,uniform
Bacillus methylotrophicus,0.9824,0.0,0.0,0.069,uniform
Escherichia coli,0.9477,0.0,1e-05,0.108,uniform
