Species,r_value,p_value,stError,euclidean,distribution
Elizabethkingia anophelis,0.8798,0.0,1e-05,0.023,uniform
Luteimonas sp,0.9904,0.0,0.0,0.328,uniform
Desulfovibrio sp,0.7845,0.0,3e-05,0.205,uniform
Janthinobacterium svalbardensis,0.9098,0.0,0.0,0.039,uniform
Actinosynnema pretiosum,0.9053,0.0,0.0,0.043,uniform
Rhizorhabdus dicambivorans,0.9541,0.0,1e-05,0.161,uniform
Rhodobacteraceae bacterium,0.9192,0.0,1e-05,0.178,uniform
Bacillus glycinifermentans,0.9737,0.0,0.0,0.03,uniform
Dermabacter jinjuensis,0.934,0.0,1e-05,0.102,uniform
Weissella paramesenteroides,0.9239,0.0,1e-05,0.119,uniform
Enterococcus sp,0.9711,0.0,0.0,0.067,uniform
Providencia alcalifaciens,0.8731,0.0,1e-05,0.034,uniform
Pseudoalteromonas marina,0.9262,0.0,1e-05,0.05,uniform
Brachybacterium ginsengisoli,0.9426,0.0,0.0,0.046,uniform
Halomonas hydrothermalis,0.9589,0.0,0.0,0.128,uniform
Methylomonas koyamae,0.9715,0.0,0.0,0.051,uniform
Methylosinus trichosporium,0.9501,0.0,1e-05,0.141,uniform
Chitinophagaceae bacterium,0.9358,0.0,0.0,0.013,uniform
Nocardia terpenica,0.936,0.0,0.0,0.02,uniform
Faecalibacterium prausnitzii,0.8442,0.0,1e-05,0.041,uniform
Prevotella jejuni,0.8696,0.0,0.0,0.002,uniform
Proteus vulgaris,0.9224,0.0,0.0,0.023,uniform
Streptomyces malaysiensis,0.9859,0.0,0.0,0.02,uniform
Bacillus aryabhattai,0.971,0.0,0.0,0.014,uniform
Pedobacter ginsengisoli,0.9616,0.0,0.0,0.006,uniform
Solibacillus sp,0.9196,0.0,0.0,0.013,uniform
Collinsella aerofaciens,0.912,0.0,1e-05,0.075,uniform
Thalassospira sp,0.9469,0.0,0.0,0.038,uniform
Caulobacter mirabilis,0.9593,0.0,0.0,0.153,uniform
Rhodococcus ruber,0.9494,0.0,0.0,0.06,uniform
Roseomonas sp,0.9977,0.0,0.0,0.142,uniform
Lactobacillus terrae,0.948,0.0,1e-05,0.143,uniform
Fusobacterium periodonticum,0.9676,0.0,0.0,0.028,uniform
Nostoc flagelliforme,0.9004,0.0,0.0,0.005,uniform
Neisseriaceae bacterium,0.962,0.0,0.0,0.06,uniform
Leptospira mayottensis,0.972,0.0,0.0,0.06,uniform
Amycolatopsis sp,0.9259,0.0,0.0,0.02,uniform
Citrobacter freundii,0.9477,0.0,1e-05,0.13,uniform
Rhodobaca barguzinensis,0.9514,0.0,1e-05,0.146,uniform
Erythrobacter seohaensis,0.9795,0.0,1e-05,0.385,uniform
Kyrpidia spormannii,0.9299,0.0,1e-05,0.23,uniform
Streptomyces cavourensis,0.9836,0.0,0.0,0.04,uniform
Streptomyces lavendulae,0.9545,0.0,0.0,0.021,uniform
Idiomarina sp,0.9567,0.0,1e-05,0.243,uniform
Bacillus siamensis,0.9715,0.0,0.0,0.052,uniform
Achromobacter spanius,0.9749,0.0,0.0,0.036,uniform
Spiroplasma floricola,0.9225,0.0,1e-05,0.22,uniform
Spirosoma sp,0.9178,0.0,0.0,0.006,uniform
Olleya sp,0.8917,0.0,0.0,0.011,uniform
Kangiella profundi,0.8869,0.0,1e-05,0.125,uniform
Herbivorax saccincola,0.8978,0.0,1e-05,0.02,uniform
Enterobacter cancerogenus,0.953,0.0,1e-05,0.075,uniform
Microbacterium hominis,0.9262,0.0,1e-05,0.189,uniform
Kitasatospora sp,0.9354,0.0,0.0,0.014,uniform
Paracoccus sp,0.9797,0.0,0.0,0.182,uniform
Chromobacterium sp,0.86,0.0,1e-05,0.055,uniform
Paracoccus zhejiangensis,0.9752,0.0,0.0,0.214,uniform
Legionella sainthelensi,0.8898,0.0,0.0,0.02,uniform
Niveispirillum cyanobacteriorum,0.9602,0.0,1e-05,0.132,uniform
Bacteriovorax stolpii,0.807,0.0,1e-05,0.028,uniform
Flavivirga eckloniae,0.8209,0.0,0.0,0.006,uniform
Vibrio jasicida,0.9385,0.0,1e-05,0.096,uniform
Vibrio hyugaensis,0.849,0.0,2e-05,0.134,uniform
Yersinia ruckeri,0.9096,0.0,1e-05,0.093,uniform
Tamlana sp,0.8775,0.0,0.0,0.013,uniform
Laceyella sacchari,0.8366,0.0,1e-05,0.057,uniform
Escherichia marmotae,0.8773,0.0,1e-05,0.081,uniform
Lysinibacillus sp,0.8316,0.0,0.0,0.012,uniform
Raoultella planticola,0.9882,0.0,0.0,0.07,uniform
Aeromonas caviae,0.9821,0.0,0.0,0.101,uniform
Paraburkholderia terrae,0.9966,0.0,0.0,0.435,uniform
Achromobacter sp,0.9178,0.0,0.0,0.041,uniform
Leclercia sp,0.9838,0.0,0.0,0.071,uniform
Pseudomonas avellanae,0.9547,0.0,0.0,0.053,uniform
Achromobacter insolitus,0.9612,0.0,0.0,0.046,uniform
Corynebacterium camporealensis,0.9598,0.0,0.0,0.088,uniform
Mycolicibacterium smegmatis,0.9605,0.0,0.0,0.06,uniform
Acinetobacter defluvii,0.9335,0.0,0.0,0.035,uniform
Bradyrhizobium ottawaense,0.9467,0.0,0.0,0.017,uniform
Eubacterium maltosivorans,0.9782,0.0,0.0,0.029,uniform
Providencia sp,0.8676,0.0,1e-05,0.025,uniform
Microbacterium oleivorans,0.9359,0.0,1e-05,0.182,uniform
Campylobacter hepaticus,0.9848,0.0,0.0,0.183,uniform
Acinetobacter wuhouensis,0.8879,0.0,1e-05,0.025,uniform
Methylomonas sp,0.9353,0.0,0.0,0.026,uniform
Xanthomonas vasicola,0.9702,0.0,0.0,0.11,uniform
Rhizobium acidisoli,0.979,0.0,0.0,0.136,uniform
Thermoactinomyces vulgaris,0.9689,0.0,1e-05,0.202,uniform
Micrococcus sp,0.9695,0.0,1e-05,0.424,uniform
Flavobacterium sp,0.9553,0.0,0.0,0.005,uniform
Pseudomonas amygdali,0.9682,0.0,0.0,0.051,uniform
Bradyrhizobium paxllaeri,0.9131,0.0,0.0,0.018,uniform
Enterobacter chengduensis,0.8065,0.0,1e-05,0.063,uniform
Photobacterium profundum,0.9743,0.0,0.0,0.031,uniform
Desulfotalea psychrophila,0.9588,0.0,0.0,0.055,uniform
Acinetobacter sp,0.9783,0.0,0.0,0.059,uniform
Azoarcus aromaticum,0.9323,0.0,1e-05,0.124,uniform
Ehrlichia ruminantium,0.8542,0.0,2e-05,0.196,uniform
Corynebacterium jeikeium,0.9738,0.0,1e-05,0.308,uniform
Lactobacillus sakei,0.9367,0.0,1e-05,0.173,uniform
Pseudoalteromonas haloplanktis,0.8838,0.0,1e-05,0.156,uniform
Frankia alni,0.9944,0.0,0.0,0.03,uniform
Pseudomonas entomophila,0.9636,0.0,0.0,0.085,uniform
Herminiimonas arsenicoxydans,0.9247,0.0,1e-05,0.111,uniform
Gramella forsetii,0.9599,0.0,0.0,0.021,uniform
Mycobacterium abscessus,0.9371,0.0,0.0,0.069,uniform
Candidatus Cloacamonas,0.7148,0.0,3e-05,0.115,uniform
Erwinia tasmaniensis,0.8938,0.0,1e-05,0.087,uniform
Escherichia fergusonii,0.9811,0.0,0.0,0.076,uniform
Leuconostoc citreum,0.9201,0.0,1e-05,0.153,uniform
Photorhabdus asymbiotica,0.9198,0.0,0.0,0.017,uniform
Lactobacillus casei,0.9073,0.0,1e-05,0.084,uniform
Aliivibrio salmonicida,0.9802,0.0,0.0,0.043,uniform
Mycobacterium leprae,0.9541,0.0,1e-05,0.225,uniform
Vibrio splendidus,0.9443,0.0,1e-05,0.107,uniform
Cronobacter turicensis,0.9826,0.0,0.0,0.112,uniform
Citrobacter rodentium,0.9442,0.0,0.0,0.054,uniform
Streptomyces scabiei,0.8362,0.0,0.0,0.013,uniform
Helicobacter mustelae,0.9295,0.0,2e-05,0.414,uniform
Listeria seeligeri,0.9809,0.0,0.0,0.052,uniform
Rhodococcus equi,0.9562,0.0,0.0,0.067,uniform
Streptococcus mitis,0.9708,0.0,0.0,0.029,uniform
Streptococcus gallolyticus,0.9048,0.0,1e-05,0.035,uniform
Bartonella clarridgeiae,0.9121,0.0,1e-05,0.254,uniform
Legionella longbeachae,0.7747,0.0,1e-05,0.022,uniform
Erwinia amylovora,0.8612,0.0,1e-05,0.15,uniform
Xenorhabdus bovienii,0.8961,0.0,1e-05,0.042,uniform
Propionibacterium freudenreichii,0.9633,0.0,1e-05,0.105,uniform
Leuconostoc gasicomitatum,0.9057,0.0,1e-05,0.14,uniform
Halomonas elongata,0.9433,0.0,0.0,0.112,uniform
Neisseria lactamica,0.8628,0.0,2e-05,0.192,uniform
Methylomicrobium alcaliphilum,0.9438,0.0,0.0,0.051,uniform
Nocardia cyriacigeorgica,0.9624,0.0,0.0,0.039,uniform
Blastococcus saxobsidens,0.9683,0.0,0.0,0.081,uniform
Modestobacter marinus,0.9762,0.0,0.0,0.141,uniform
Desulfobacula toluolica,0.8341,0.0,1e-05,0.013,uniform
Oleispira antarctica,0.8962,0.0,0.0,0.024,uniform
Vibrio nigripulchritudo,0.8815,0.0,1e-05,0.044,uniform
Magnetospira sp,0.8813,0.0,1e-05,0.197,uniform
Acholeplasma brassicae,0.8606,0.0,1e-05,0.182,uniform
Xanthomonas fuscans,0.9685,0.0,0.0,0.176,uniform
Xenorhabdus doucetiae,0.9233,0.0,1e-05,0.055,uniform
Xenorhabdus poinarii,0.9598,0.0,0.0,0.049,uniform
Erwinia pyrifoliae,0.9618,0.0,1e-05,0.196,uniform
Erwinia billingiae,0.893,0.0,1e-05,0.042,uniform
Zobellia galactanivorans,0.9591,0.0,0.0,0.014,uniform
Xanthomonas albilineans,0.9399,0.0,1e-05,0.186,uniform
Candidatus Methylomirabilis,0.9904,0.0,0.0,0.412,uniform
Clostridium sticklandii,0.9416,0.0,0.0,0.025,uniform
Candidatus Nitrospira,0.9037,0.0,1e-05,0.147,uniform
Azospirillum lipoferum,0.9636,0.0,1e-05,0.403,uniform
Arthrobacter arilaitensis,0.954,0.0,1e-05,0.102,uniform
Haemophilus parainfluenzae,0.9141,0.0,0.0,0.008,uniform
Bacteriovorax marinus,0.9571,0.0,0.0,0.043,uniform
Hyphomicrobium sp,0.9437,0.0,1e-05,0.08,uniform
Flavobacterium branchiophilum,0.8789,0.0,0.0,0.02,uniform
Streptomyces cattleya,0.9851,0.0,0.0,0.049,uniform
Listeria ivanovii,0.9886,0.0,0.0,0.051,uniform
Burkholderia rhizoxinica,0.9371,0.0,1e-05,0.452,uniform
Streptococcus oralis,0.9782,0.0,0.0,0.031,uniform
Staphylococcus argenteus,0.9786,0.0,0.0,0.023,uniform
Novosphingobium sp,0.9713,0.0,1e-05,0.218,uniform
Parachlamydia acanthamoebae,0.8761,0.0,1e-05,0.066,uniform
Simkania negevensis,0.9815,0.0,0.0,0.124,uniform
Streptococcus salivarius,0.9512,0.0,0.0,0.028,uniform
Salmonella bongori,0.8944,0.0,1e-05,0.072,uniform
Streptococcus macedonicus,0.9131,0.0,0.0,0.029,uniform
Rhodospirillum photometricum,0.9875,0.0,0.0,0.204,uniform
Halobacillus halophilus,0.8838,0.0,1e-05,0.036,uniform
Flavobacterium indicum,0.9507,0.0,0.0,0.026,uniform
Saccharothrix espanaensis,0.9709,0.0,0.0,0.021,uniform
Methylocystis sp,0.951,0.0,1e-05,0.165,uniform
Carnobacterium maltaromaticum,0.9299,0.0,0.0,0.01,uniform
Ruminococcus bicirculans,0.7774,0.0,1e-05,0.051,uniform
Mycoplasma cynos,0.9258,0.0,1e-05,0.466,uniform
Thalassolituus oleivorans,0.9805,0.0,0.0,0.061,uniform
Janthinobacterium agaricidamnosum,0.9296,0.0,0.0,0.047,uniform
Pseudomonas knackmussii,0.9218,0.0,0.0,0.042,uniform
Candidatus Babela,0.9613,0.0,1e-05,0.306,uniform
Magnetospirillum gryphiswaldense,0.9714,0.0,0.0,0.099,uniform
Castellaniella defragrans,0.9291,0.0,1e-05,0.177,uniform
Pseudomonas pseudoalcaligenes,0.9248,0.0,1e-05,0.124,uniform
Clostridium bornimense,0.8757,0.0,1e-05,0.015,uniform
Mucinivorans hirudinis,0.9402,0.0,0.0,0.025,uniform
Neorhizobium galegae,0.9406,0.0,1e-05,0.114,uniform
Streptococcus agalactiae,0.9759,0.0,0.0,0.074,uniform
Bartonella henselae,0.9911,0.0,0.0,0.426,uniform
Acholeplasma oculi,0.9504,0.0,1e-05,0.178,uniform
Clostridium cellulosi,0.9884,0.0,0.0,0.106,uniform
Methylacidiphilum fumariolicum,0.8274,0.0,2e-05,0.145,uniform
Peptoniphilus sp,0.9509,0.0,1e-05,0.159,uniform
Porphyromonadaceae bacterium,0.9306,0.0,0.0,0.016,uniform
Aliivibrio wodanis,0.8898,0.0,1e-05,0.042,uniform
Moritella viscosa,0.9548,0.0,0.0,0.012,uniform
Acetobacter senegalensis,0.9641,0.0,0.0,0.15,uniform
Peptoclostridium difficile,0.9575,0.0,0.0,0.031,uniform
Legionella fallonii,0.8292,0.0,1e-05,0.019,uniform
Tatlockia micdadei,0.9762,0.0,0.0,0.057,uniform
Legionella hackeliae,0.8769,0.0,1e-05,0.053,uniform
Xenorhabdus nematophila,0.9561,0.0,0.0,0.043,uniform
Lactococcus piscium,0.9895,0.0,0.0,0.049,uniform
Candidatus Methylopumilus,0.9503,0.0,1e-05,0.389,uniform
Defluviitoga tunisiensis,0.9405,0.0,1e-05,0.084,uniform
Candidatus Filomicrobium,0.8857,0.0,1e-05,0.099,uniform
Paenibacillus riograndensis,0.9334,0.0,0.0,0.008,uniform
Streptomyces leeuwenhoekii,0.9875,0.0,0.0,0.107,uniform
Kingella kingae,0.9179,0.0,1e-05,0.091,uniform
Protochlamydia naegleriophila,0.9514,0.0,0.0,0.101,uniform
Streptomyces venezuelae,0.9545,0.0,0.0,0.021,uniform
Nitrospira sp,0.7383,0.0,3e-05,0.198,uniform
Lactobacillus reuteri,0.9589,0.0,1e-05,0.178,uniform
Helicobacter typhlonius,0.9304,0.0,1e-05,0.149,uniform
Streptomyces reticuli,0.9125,0.0,0.0,0.039,uniform
Magnetospirillum sp,0.9464,0.0,0.0,0.172,uniform
Bacillus methylotrophicus,0.9865,0.0,0.0,0.133,uniform
Escherichia coli,0.9747,0.0,1e-05,0.426,uniform
