Species,r_value,p_value,stError,euclidean,distribution
Lactobacillus terrae,0.8889,0.0,2e-05,0.138,uniform
Fusobacterium periodonticum,0.9809,0.0,0.0,0.028,uniform
Nostoc flagelliforme,0.9027,0.0,0.0,0.005,uniform
Neisseriaceae bacterium,0.8445,0.0,1e-05,0.055,uniform
Leptospira mayottensis,0.9238,0.0,1e-05,0.039,uniform
Amycolatopsis sp,0.9126,0.0,1e-05,0.035,uniform
Citrobacter freundii,0.7118,0.0,4e-05,0.127,uniform
Rhodobaca barguzinensis,0.7199,0.0,5e-05,0.132,uniform
Erythrobacter seohaensis,0.9742,0.0,1e-05,0.175,uniform
Kyrpidia spormannii,0.8978,0.0,3e-05,0.314,uniform
Streptomyces cavourensis,0.9443,0.0,1e-05,0.107,uniform
Entomoplasma luminosum,0.9185,0.0,2e-05,0.403,uniform
Streptomyces lavendulae,0.9153,0.0,1e-05,0.045,uniform
Idiomarina sp,0.9711,0.0,1e-05,0.281,uniform
Bacillus siamensis,0.916,0.0,1e-05,0.028,uniform
Achromobacter spanius,0.9259,0.0,1e-05,0.034,uniform
Spiroplasma floricola,0.8973,0.0,3e-05,0.273,uniform
Spirosoma sp,0.8881,0.0,0.0,0.006,uniform
Olleya sp,0.9595,0.0,0.0,0.011,uniform
Kangiella profundi,0.8931,0.0,2e-05,0.122,uniform
Herbivorax saccincola,0.9327,0.0,1e-05,0.045,uniform
Enterobacter cancerogenus,0.928,0.0,1e-05,0.053,uniform
Microbacterium hominis,0.9073,0.0,3e-05,0.364,uniform
Kitasatospora sp,0.8409,0.0,1e-05,0.036,uniform
Paracoccus sp,0.9178,0.0,2e-05,0.179,uniform
Chromobacterium sp,0.8509,0.0,1e-05,0.029,uniform
Paracoccus zhejiangensis,0.9044,0.0,2e-05,0.169,uniform
Legionella sainthelensi,0.9077,0.0,1e-05,0.014,uniform
Niveispirillum cyanobacteriorum,0.9465,0.0,2e-05,0.245,uniform
Bacteriovorax stolpii,0.9175,0.0,1e-05,0.028,uniform
Flavivirga eckloniae,0.8616,0.0,0.0,0.004,uniform
Vibrio jasicida,0.9026,0.0,1e-05,0.101,uniform
Vibrio hyugaensis,0.9683,0.0,0.0,0.115,uniform
Yersinia ruckeri,0.9027,0.0,1e-05,0.054,uniform
Tamlana sp,0.9005,0.0,1e-05,0.022,uniform
Laceyella sacchari,0.8751,0.0,2e-05,0.063,uniform
Escherichia marmotae,0.8281,0.0,2e-05,0.045,uniform
Lysinibacillus sp,0.8395,0.0,1e-05,0.013,uniform
Raoultella planticola,0.8682,0.0,1e-05,0.043,uniform
Aeromonas caviae,0.95,0.0,1e-05,0.073,uniform
Paraburkholderia hospita,0.8899,0.0,3e-05,0.228,uniform
Achromobacter sp,0.8733,0.0,1e-05,0.028,uniform
Leclercia sp,0.858,0.0,1e-05,0.046,uniform
Pseudomonas avellanae,0.8742,0.0,1e-05,0.038,uniform
Achromobacter insolitus,0.839,0.0,1e-05,0.03,uniform
Corynebacterium camporealensis,0.896,0.0,3e-05,0.319,uniform
Mycolicibacterium smegmatis,0.9144,0.0,1e-05,0.07,uniform
Acinetobacter defluvii,0.8999,0.0,1e-05,0.025,uniform
Bradyrhizobium ottawaense,0.8696,0.0,1e-05,0.019,uniform
Eubacterium maltosivorans,0.905,0.0,1e-05,0.034,uniform
Providencia sp,0.894,0.0,1e-05,0.016,uniform
Campylobacter hepaticus,0.8905,0.0,3e-05,0.145,uniform
Acinetobacter wuhouensis,0.8024,0.0,1e-05,0.021,uniform
Methylomonas sp,0.8411,0.0,1e-05,0.023,uniform
Xanthomonas vasicola,0.8149,0.0,3e-05,0.098,uniform
Rhizobium acidisoli,0.8568,0.0,2e-05,0.08,uniform
Thermoactinomyces vulgaris,0.9187,0.0,2e-05,0.16,uniform
Flavobacterium sp,0.9275,0.0,0.0,0.004,uniform
Pseudomonas amygdali,0.9098,0.0,1e-05,0.056,uniform
Bradyrhizobium paxllaeri,0.8858,0.0,1e-05,0.016,uniform
Enterobacter chengduensis,0.8074,0.0,2e-05,0.062,uniform
Photobacterium profundum,0.8522,0.0,1e-05,0.027,uniform
Desulfotalea psychrophila,0.8642,0.0,2e-05,0.042,uniform
Acinetobacter sp,0.8418,0.0,1e-05,0.028,uniform
Azoarcus aromaticum,0.8733,0.0,1e-05,0.074,uniform
Ehrlichia ruminantium,0.9001,0.0,2e-05,0.301,uniform
Lactobacillus sakei,0.912,0.0,1e-05,0.123,uniform
Pseudoalteromonas haloplanktis,0.8182,0.0,2e-05,0.147,uniform
Frankia alni,0.854,0.0,1e-05,0.054,uniform
Pseudomonas entomophila,0.8319,0.0,2e-05,0.039,uniform
Mycoplasma agalactiae,0.9292,0.0,3e-05,0.452,uniform
Herminiimonas arsenicoxydans,0.9236,0.0,1e-05,0.048,uniform
Gramella forsetii,0.8415,0.0,1e-05,0.019,uniform
Mycobacterium abscessus,0.9761,0.0,1e-05,0.152,uniform
Candidatus Cloacamonas,0.9248,0.0,1e-05,0.109,uniform
Erwinia tasmaniensis,0.8807,0.0,2e-05,0.075,uniform
Escherichia fergusonii,0.931,0.0,1e-05,0.049,uniform
Leuconostoc citreum,0.9401,0.0,2e-05,0.237,uniform
Photorhabdus asymbiotica,0.8785,0.0,1e-05,0.016,uniform
Lactobacillus casei,0.9743,0.0,1e-05,0.128,uniform
Aliivibrio salmonicida,0.8924,0.0,1e-05,0.044,uniform
Mycobacterium leprae,0.8314,0.0,3e-05,0.254,uniform
Vibrio splendidus,0.7822,0.0,2e-05,0.061,uniform
Cronobacter turicensis,0.9668,0.0,1e-05,0.163,uniform
Citrobacter rodentium,0.8795,0.0,1e-05,0.03,uniform
Streptomyces scabiei,0.9,0.0,1e-05,0.031,uniform
Helicobacter mustelae,0.8249,0.0,5e-05,0.382,uniform
Listeria seeligeri,0.7919,0.0,2e-05,0.041,uniform
Rhodococcus equi,0.9191,0.0,2e-05,0.159,uniform
Streptococcus mitis,0.8607,0.0,1e-05,0.014,uniform
Streptococcus gallolyticus,0.8494,0.0,1e-05,0.01,uniform
Bartonella clarridgeiae,0.9064,0.0,3e-05,0.297,uniform
Legionella longbeachae,0.9217,0.0,0.0,0.018,uniform
Erwinia amylovora,0.8159,0.0,3e-05,0.065,uniform
Xenorhabdus bovienii,0.8716,0.0,1e-05,0.024,uniform
Leuconostoc gasicomitatum,0.8839,0.0,2e-05,0.119,uniform
Halomonas elongata,0.8673,0.0,2e-05,0.13,uniform
Neisseria lactamica,0.8933,0.0,1e-05,0.01,uniform
Methylomicrobium alcaliphilum,0.8736,0.0,1e-05,0.021,uniform
Nocardia cyriacigeorgica,0.8977,0.0,1e-05,0.059,uniform
Blastococcus saxobsidens,0.9318,0.0,2e-05,0.25,uniform
Modestobacter marinus,0.862,0.0,3e-05,0.264,uniform
Desulfobacula toluolica,0.9047,0.0,1e-05,0.012,uniform
Oleispira antarctica,0.7413,0.0,2e-05,0.018,uniform
Vibrio nigripulchritudo,0.9058,0.0,1e-05,0.04,uniform
Magnetospira sp,0.7887,0.0,3e-05,0.101,uniform
Acholeplasma brassicae,0.8858,0.0,2e-05,0.169,uniform
Xanthomonas fuscans,0.9696,0.0,1e-05,0.382,uniform
Xenorhabdus doucetiae,0.9002,0.0,1e-05,0.038,uniform
Xenorhabdus poinarii,0.9141,0.0,1e-05,0.047,uniform
Erwinia pyrifoliae,0.9562,0.0,1e-05,0.108,uniform
Erwinia billingiae,0.8461,0.0,1e-05,0.038,uniform
Zobellia galactanivorans,0.9184,0.0,0.0,0.01,uniform
Xanthomonas albilineans,0.9211,0.0,2e-05,0.146,uniform
Candidatus Methylomirabilis,0.8599,0.0,4e-05,0.411,uniform
Clostridium sticklandii,0.9139,0.0,1e-05,0.052,uniform
Candidatus Nitrospira,0.9035,0.0,2e-05,0.081,uniform
Arthrobacter arilaitensis,0.8545,0.0,2e-05,0.144,uniform
Haemophilus parainfluenzae,0.9316,0.0,0.0,0.006,uniform
Bacteriovorax marinus,0.8931,0.0,1e-05,0.046,uniform
Hyphomicrobium sp,0.7131,0.0,5e-05,0.059,uniform
Flavobacterium branchiophilum,0.8787,0.0,1e-05,0.019,uniform
Streptomyces cattleya,0.9399,0.0,1e-05,0.101,uniform
Listeria ivanovii,0.9113,0.0,1e-05,0.029,uniform
Burkholderia rhizoxinica,0.8698,0.0,4e-05,0.277,uniform
Streptococcus oralis,0.9285,0.0,1e-05,0.017,uniform
Staphylococcus argenteus,0.8426,0.0,1e-05,0.031,uniform
Novosphingobium sp,0.9062,0.0,2e-05,0.172,uniform
Parachlamydia acanthamoebae,0.885,0.0,1e-05,0.06,uniform
Simkania negevensis,0.883,0.0,2e-05,0.088,uniform
Streptococcus salivarius,0.945,0.0,0.0,0.014,uniform
Salmonella bongori,0.9235,0.0,1e-05,0.05,uniform
Streptococcus macedonicus,0.7706,0.0,1e-05,0.01,uniform
Rhodospirillum photometricum,0.9175,0.0,2e-05,0.115,uniform
Halobacillus halophilus,0.9714,0.0,0.0,0.045,uniform
Flavobacterium indicum,0.8085,0.0,1e-05,0.02,uniform
Saccharothrix espanaensis,0.95,0.0,1e-05,0.043,uniform
Methylocystis sp,0.9451,0.0,2e-05,0.182,uniform
Carnobacterium maltaromaticum,0.8651,0.0,1e-05,0.012,uniform
Ruminococcus bicirculans,0.8998,0.0,2e-05,0.175,uniform
Thalassolituus oleivorans,0.8866,0.0,1e-05,0.031,uniform
Janthinobacterium agaricidamnosum,0.7794,0.0,2e-05,0.019,uniform
Pseudomonas knackmussii,0.9769,0.0,0.0,0.038,uniform
Magnetospirillum gryphiswaldense,0.8806,0.0,1e-05,0.097,uniform
Castellaniella defragrans,0.7913,0.0,2e-05,0.072,uniform
Pseudomonas pseudoalcaligenes,0.8402,0.0,2e-05,0.112,uniform
Clostridium bornimense,0.9258,0.0,1e-05,0.028,uniform
Mucinivorans hirudinis,0.9573,0.0,0.0,0.048,uniform
Neorhizobium galegae,0.9774,0.0,1e-05,0.099,uniform
Streptococcus agalactiae,0.8302,0.0,1e-05,0.017,uniform
Bartonella henselae,0.9413,0.0,2e-05,0.386,uniform
Acholeplasma oculi,0.9137,0.0,2e-05,0.151,uniform
Clostridium cellulosi,0.9736,0.0,1e-05,0.174,uniform
Methylacidiphilum fumariolicum,0.8961,0.0,2e-05,0.147,uniform
Peptoniphilus sp,0.8937,0.0,2e-05,0.214,uniform
Porphyromonadaceae bacterium,0.9593,0.0,0.0,0.024,uniform
Aliivibrio wodanis,0.9286,0.0,1e-05,0.04,uniform
Moritella viscosa,0.8632,0.0,1e-05,0.01,uniform
Acetobacter senegalensis,0.949,0.0,1e-05,0.189,uniform
Peptoclostridium difficile,0.9692,0.0,0.0,0.031,uniform
Legionella fallonii,0.871,0.0,1e-05,0.023,uniform
Tatlockia micdadei,0.8703,0.0,2e-05,0.061,uniform
Legionella hackeliae,0.8444,0.0,2e-05,0.033,uniform
Xenorhabdus nematophila,0.8097,0.0,2e-05,0.03,uniform
Lactococcus piscium,0.9604,0.0,1e-05,0.044,uniform
Candidatus Methylopumilus,0.95,0.0,1e-05,0.286,uniform
Defluviitoga tunisiensis,0.8549,0.0,2e-05,0.077,uniform
Candidatus Filomicrobium,0.9682,0.0,1e-05,0.277,uniform
Paenibacillus riograndensis,0.9426,0.0,0.0,0.01,uniform
Streptomyces leeuwenhoekii,0.9683,0.0,1e-05,0.223,uniform
Kingella kingae,0.8859,0.0,0.0,0.003,uniform
Protochlamydia naegleriophila,0.9308,0.0,1e-05,0.059,uniform
Streptomyces venezuelae,0.971,0.0,0.0,0.034,uniform
Nitrospira sp,0.8563,0.0,3e-05,0.104,uniform
Lactobacillus reuteri,0.9601,0.0,1e-05,0.184,uniform
Helicobacter typhlonius,0.9423,0.0,2e-05,0.332,uniform
Streptomyces reticuli,0.8232,0.0,2e-05,0.124,uniform
Magnetospirillum sp,0.9065,0.0,1e-05,0.092,uniform
Bacillus methylotrophicus,0.972,0.0,0.0,0.094,uniform
Escherichia coli,0.9821,0.0,1e-05,0.224,uniform
